"Plot Title: Cowan Cummunity Center"
"#","Date Time, GMT-05:00","Wind Direction, ø (LGR S/N: 21920235, SEN S/N: 21873582)","Wind Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Gust Speed, mph (LGR S/N: 21920235, SEN S/N: 21877366)","Temp, °F (LGR S/N: 21920235, SEN S/N: 21901390)","RH, % (LGR S/N: 21920235, SEN S/N: 21901390)","Rain, in (LGR S/N: 21920235, SEN S/N: 21920227)"
2037,01/03/25 04:35:54 PM,213.4,1.12,7.87,34.713,50.948,0.000
2038,01/03/25 04:50:54 PM,207.8,0.00,5.64,34.167,50.745,0.000
2039,01/03/25 05:05:54 PM,213.4,1.12,6.76,33.811,51.083,0.000
2040,01/03/25 05:20:54 PM,195.1,0.00,7.87,33.467,50.251,0.000
2041,01/03/25 05:35:54 PM,224.6,0.00,5.64,32.999,50.909,0.000
2042,01/03/25 05:50:54 PM,193.7,1.12,11.25,32.497,51.975,0.000
2043,01/03/25 06:05:54 PM,210.6,0.00,5.64,31.798,53.182,0.000
2044,01/03/25 06:20:54 PM,205.0,0.00,4.50,31.363,51.664,0.000
2045,01/03/25 06:35:54 PM,198.0,0.00,6.76,31.021,53.173,0.000
2046,01/03/25 06:50:54 PM,231.6,0.00,6.76,30.765,54.261,0.000
2047,01/03/25 07:05:54 PM,212.0,0.00,4.50,30.817,52.921,0.000
2048,01/03/25 07:20:54 PM,203.6,0.00,4.50,30.621,52.699,0.000
2049,01/03/25 07:35:54 PM,217.6,0.00,10.13,30.369,51.667,0.000
2050,01/03/25 07:50:54 PM,192.3,0.00,5.64,29.896,54.749,0.000
2051,01/03/25 08:05:54 PM,140.4,0.00,3.38,29.307,57.145,0.000
2052,01/03/25 08:20:54 PM,37.9,0.00,2.26,29.545,56.635,0.000
2053,01/03/25 08:35:54 PM,169.9,0.00,3.38,29.448,55.645,0.000
2054,01/03/25 08:50:54 PM,162.9,0.00,9.01,29.143,56.916,0.000
2055,01/03/25 09:05:54 PM,212.0,0.00,9.01,29.057,56.425,0.000
2056,01/03/25 09:20:54 PM,169.9,0.00,2.26,28.922,57.302,0.000
2057,01/03/25 09:35:54 PM,176.9,0.00,6.76,28.661,58.244,0.000
2058,01/03/25 09:50:54 PM,148.8,0.00,6.76,28.638,57.707,0.000
2059,01/03/25 10:05:54 PM,167.1,0.00,6.76,28.569,58.740,0.000
2060,01/03/25 10:20:54 PM,203.6,0.00,12.39,28.337,59.657,0.000
2061,01/03/25 10:35:54 PM,174.1,0.00,5.64,28.276,59.799,0.000
2062,01/03/25 10:50:54 PM,130.6,0.00,4.50,28.236,60.182,0.000
2063,01/03/25 11:05:54 PM,228.8,0.00,4.50,28.125,60.417,0.000
2064,01/03/25 11:20:54 PM,217.6,0.00,3.38,27.975,60.084,0.000
2065,01/03/25 11:35:54 PM,217.6,0.00,5.64,27.851,60.104,0.000
2066,01/03/25 11:50:54 PM,206.4,0.00,6.76,27.633,60.269,0.000
2067,01/04/25 12:05:54 AM,167.1,0.00,10.13,27.324,59.817,0.000
2068,01/04/25 12:20:54 AM,165.7,0.00,1.12,27.001,59.374,0.000
2069,01/04/25 12:35:54 AM,192.3,0.00,3.38,26.904,59.281,0.000
2070,01/04/25 12:50:54 AM,183.9,0.00,11.25,26.910,59.484,0.000
2071,01/04/25 01:05:54 AM,185.3,0.00,9.01,26.818,59.182,0.000
2072,01/04/25 01:20:54 AM,217.6,0.00,2.26,26.778,60.372,0.000
2073,01/04/25 01:35:54 AM,280.8,0.00,4.50,26.634,58.853,0.000
2074,01/04/25 01:50:54 AM,199.4,0.00,5.64,26.476,59.562,0.000
2075,01/04/25 02:05:54 AM,220.4,0.00,7.87,26.258,61.680,0.000
2076,01/04/25 02:20:54 AM,106.7,0.00,4.50,26.143,60.528,0.000
2077,01/04/25 02:35:54 AM,172.7,0.00,6.76,25.948,59.300,0.000
2078,01/04/25 02:50:54 AM,237.3,0.00,5.64,25.882,60.014,0.000
2079,01/04/25 03:05:54 AM,182.5,0.00,3.38,25.761,59.539,0.000
2080,01/04/25 03:20:54 AM,247.1,0.00,9.01,25.650,59.675,0.000
2081,01/04/25 03:35:54 AM,213.4,0.00,1.12,25.543,59.971,0.000
2082,01/04/25 03:50:54 AM,106.7,0.00,2.26,25.486,60.407,0.000
2083,01/04/25 04:05:54 AM,110.9,0.00,1.12,25.385,61.491,0.000
2084,01/04/25 04:20:54 AM,223.2,0.00,4.50,25.371,61.617,0.000
2085,01/04/25 04:35:54 AM,164.3,0.00,4.50,25.326,61.251,0.000
2086,01/04/25 04:50:54 AM,122.1,0.00,3.38,25.210,61.276,0.000
2087,01/04/25 05:05:54 AM,286.4,0.00,5.64,25.095,62.710,0.000
2088,01/04/25 05:20:54 AM,219.0,0.00,2.26,24.946,63.557,0.000
2089,01/04/25 05:35:54 AM,185.3,0.00,2.26,24.949,64.083,0.000
2090,01/04/25 05:50:54 AM,205.0,0.00,4.50,24.796,62.330,0.000
2091,01/04/25 06:05:54 AM,219.0,0.00,4.50,24.705,61.749,0.000
2092,01/04/25 06:20:54 AM,192.3,0.00,3.38,24.539,60.914,0.000
2093,01/04/25 06:35:54 AM,129.2,0.00,1.12,24.386,61.772,0.000
2094,01/04/25 06:50:54 AM,220.4,0.00,4.50,24.010,61.421,0.000
2095,01/04/25 07:05:54 AM,209.2,0.00,3.38,23.797,61.141,0.000
2096,01/04/25 07:20:54 AM,108.1,0.00,2.26,23.637,61.817,0.000
2097,01/04/25 07:35:54 AM,227.4,0.00,4.50,23.439,61.682,0.000
2098,01/04/25 07:50:54 AM,212.0,0.00,5.64,23.391,62.261,0.000
2099,01/04/25 08:05:54 AM,224.6,0.00,4.50,23.329,62.399,0.000
2100,01/04/25 08:20:54 AM,223.2,0.00,3.38,23.295,62.664,0.000
2101,01/04/25 08:35:54 AM,220.4,0.00,4.50,23.511,62.921,0.000
2102,01/04/25 08:50:54 AM,228.8,0.00,5.64,23.769,62.722,0.000
2103,01/04/25 09:05:54 AM,210.6,0.00,3.38,23.284,62.928,0.000
2104,01/04/25 09:20:54 AM,219.0,0.00,5.64,23.000,63.301,0.000
2105,01/04/25 09:35:54 AM,181.1,0.00,9.01,22.971,64.094,0.000
2106,01/04/25 09:50:54 AM,147.4,0.00,5.64,23.284,64.146,0.000
2107,01/04/25 10:05:54 AM,167.1,0.00,4.50,24.145,62.246,0.000
2108,01/04/25 10:20:54 AM,178.3,0.00,7.87,25.597,58.282,0.000
2109,01/04/25 10:35:54 AM,205.0,0.00,5.64,26.717,56.455,0.000
2110,01/04/25 10:50:54 AM,157.2,0.00,5.64,28.386,52.401,0.000
2111,01/04/25 11:05:54 AM,200.8,0.00,7.87,29.350,50.707,0.000
2112,01/04/25 11:20:54 AM,169.9,1.12,5.64,29.318,50.895,0.000
2113,01/04/25 11:35:54 AM,185.3,2.26,12.39,29.622,49.610,0.000
2114,01/04/25 11:50:54 AM,206.4,1.12,9.01,31.431,46.459,0.000
2115,01/04/25 12:05:54 PM,175.5,1.12,9.01,31.595,46.365,0.000
2116,01/04/25 12:20:54 PM,171.3,1.12,6.76,32.430,43.746,0.000
2117,01/04/25 12:35:54 PM,126.4,2.26,9.01,31.770,42.821,0.000
2118,01/04/25 12:50:54 PM,176.9,1.12,10.13,32.643,42.728,0.000
2119,01/04/25 01:05:54 PM,181.1,2.26,11.25,31.802,42.675,0.000
2120,01/04/25 01:20:54 PM,178.3,1.12,10.13,32.209,41.657,0.000
2121,01/04/25 01:35:54 PM,205.0,1.12,7.87,32.715,39.742,0.000
2122,01/04/25 01:50:54 PM,185.3,1.12,10.13,33.343,38.784,0.000
2123,01/04/25 02:05:54 PM,172.7,0.00,7.87,34.027,36.294,0.000
2124,01/04/25 02:20:54 PM,202.2,0.00,5.64,34.606,35.779,0.000
2125,01/04/25 02:35:54 PM,206.4,1.12,6.76,35.703,34.389,0.000
2126,01/04/25 02:50:54 PM,202.2,1.12,5.64,35.301,33.620,0.000
2127,01/04/25 03:05:54 PM,183.9,0.00,4.50,35.721,32.667,0.000
2128,01/04/25 03:20:54 PM,181.1,0.00,5.64,35.982,32.293,0.000
2129,01/04/25 03:35:54 PM,205.0,0.00,4.50,35.508,32.320,0.000
2130,01/04/25 03:50:54 PM,251.3,0.00,4.50,34.230,33.779,0.000
2131,01/04/25 04:05:54 PM,151.6,0.00,4.50,33.631,34.054,0.000
2132,01/04/25 04:20:54 PM,53.3,0.00,6.76,32.410,36.088,0.000
2133,01/04/25 04:35:54 PM,249.9,0.00,7.87,32.077,36.915,0.000
2134,01/04/25 04:50:54 PM,32.3,0.00,5.64,31.575,39.260,0.000
2135,01/04/25 05:05:54 PM,324.3,0.00,1.12,30.664,45.130,0.000
2136,01/04/25 05:20:54 PM,224.6,0.00,0.00,30.042,48.531,0.000
2137,01/04/25 05:35:54 PM,273.8,0.00,0.00,28.627,57.452,0.000
2138,01/04/25 05:50:54 PM,287.8,0.00,0.00,27.720,63.339,0.000
2139,01/04/25 06:05:54 PM,278.0,0.00,0.00,27.228,64.689,0.000
2140,01/04/25 06:20:54 PM,278.0,0.00,0.00,26.600,67.086,0.000
2141,01/04/25 06:35:54 PM,278.0,0.00,0.00,26.069,67.266,0.000
2142,01/04/25 06:50:54 PM,278.0,0.00,0.00,25.500,69.296,0.000
2143,01/04/25 07:05:54 PM,278.0,0.00,0.00,25.236,70.716,0.000
2144,01/04/25 07:20:54 PM,278.0,0.00,0.00,24.883,71.160,0.000
2145,01/04/25 07:35:54 PM,278.0,0.00,0.00,24.274,72.421,0.000
2146,01/04/25 07:50:54 PM,278.0,0.00,0.00,23.965,73.440,0.000
2147,01/04/25 08:05:54 PM,278.0,0.00,0.00,23.792,73.002,0.000
2148,01/04/25 08:20:54 PM,278.0,0.00,0.00,23.479,74.771,0.000
2149,01/04/25 08:35:54 PM,278.0,0.00,0.00,23.025,75.773,0.000
2150,01/04/25 08:50:54 PM,278.0,0.00,0.00,22.721,77.528,0.000
2151,01/04/25 09:05:54 PM,278.0,0.00,0.00,22.377,79.399,0.000
2152,01/04/25 09:20:54 PM,278.0,0.00,0.00,22.179,79.139,0.000
2153,01/04/25 09:35:54 PM,278.0,0.00,0.00,21.837,80.146,0.000
2154,01/04/25 09:50:54 PM,278.0,0.00,0.00,21.605,81.457,0.000
2155,01/04/25 10:05:54 PM,278.0,0.00,0.00,21.378,81.842,0.000
2156,01/04/25 10:20:54 PM,278.0,0.00,0.00,21.258,80.040,0.000
2157,01/04/25 10:35:54 PM,278.0,0.00,0.00,20.863,82.411,0.000
2158,01/04/25 10:50:54 PM,278.0,0.00,0.00,20.809,80.690,0.000
2159,01/04/25 11:05:54 PM,278.0,0.00,0.00,21.031,79.615,0.000
2160,01/04/25 11:20:54 PM,278.0,0.00,0.00,20.588,81.778,0.000
2161,01/04/25 11:35:54 PM,278.0,0.00,0.00,20.640,82.083,0.000
2162,01/04/25 11:50:54 PM,278.0,0.00,0.00,20.881,82.536,0.000
2163,01/05/25 12:05:54 AM,278.0,0.00,0.00,20.973,81.694,0.000
2164,01/05/25 12:20:54 AM,278.0,0.00,0.00,20.790,82.449,0.000
2165,01/05/25 12:35:54 AM,278.0,0.00,0.00,20.592,83.345,0.000
2166,01/05/25 12:50:54 AM,278.0,0.00,0.00,20.525,84.459,0.000
2167,01/05/25 01:05:54 AM,278.0,0.00,0.00,21.263,83.824,0.000
2168,01/05/25 01:20:54 AM,278.0,0.00,0.00,22.107,80.819,0.000
2169,01/05/25 01:35:54 AM,278.0,0.00,0.00,22.374,79.991,0.000
2170,01/05/25 01:50:54 AM,278.0,0.00,0.00,22.213,81.399,0.000
2171,01/05/25 02:05:54 AM,278.0,0.00,0.00,22.845,80.240,0.000
2172,01/05/25 02:20:54 AM,278.0,0.00,0.00,23.261,79.599,0.000
2173,01/05/25 02:35:54 AM,278.0,0.00,0.00,23.599,78.135,0.000
2174,01/05/25 02:50:54 AM,278.0,0.00,0.00,23.976,77.853,0.000
2175,01/05/25 03:05:54 AM,278.0,0.00,0.00,24.343,77.232,0.000
2176,01/05/25 03:20:54 AM,278.0,0.00,0.00,24.588,76.152,0.000
2177,01/05/25 03:35:54 AM,278.0,0.00,0.00,24.777,75.219,0.000
2178,01/05/25 03:50:54 AM,278.0,0.00,0.00,25.038,72.154,0.000
2179,01/05/25 04:05:54 AM,278.0,0.00,0.00,25.423,73.431,0.000
2180,01/05/25 04:20:54 AM,278.0,0.00,0.00,25.655,73.335,0.000
2181,01/05/25 04:35:54 AM,278.0,0.00,0.00,25.871,73.532,0.000
2182,01/05/25 04:50:54 AM,278.0,0.00,0.00,26.002,70.779,0.000
2183,01/05/25 05:05:54 AM,278.0,0.00,0.00,26.080,70.495,0.000
2184,01/05/25 05:20:54 AM,278.0,0.00,0.00,26.335,69.708,0.000
2185,01/05/25 05:35:54 AM,278.0,0.00,0.00,26.542,70.149,0.000
2186,01/05/25 05:50:54 AM,278.0,0.00,0.00,26.697,68.482,0.000
2187,01/05/25 06:05:54 AM,278.0,0.00,0.00,26.884,68.054,0.000
2188,01/05/25 06:20:54 AM,278.0,0.00,0.00,26.973,67.080,0.000
2189,01/05/25 06:35:54 AM,278.0,0.00,0.00,27.165,65.429,0.000
2190,01/05/25 06:50:54 AM,278.0,0.00,0.00,27.315,64.758,0.000
2191,01/05/25 07:05:54 AM,278.0,0.00,0.00,27.378,63.456,0.000
2192,01/05/25 07:20:54 AM,278.0,0.00,0.00,27.541,63.507,0.000
2193,01/05/25 07:35:54 AM,278.0,0.00,0.00,27.648,64.335,0.000
2194,01/05/25 07:50:54 AM,278.0,0.00,0.00,27.682,64.958,0.000
2195,01/05/25 08:05:54 AM,278.0,0.00,0.00,27.759,64.540,0.000
2196,01/05/25 08:20:54 AM,278.0,0.00,1.12,27.937,65.515,0.000
2197,01/05/25 08:35:54 AM,278.0,0.00,1.12,28.063,64.437,0.000
2198,01/05/25 08:50:54 AM,237.3,0.00,1.12,28.265,63.416,0.000
2199,01/05/25 09:05:54 AM,271.0,0.00,2.26,28.589,62.080,0.000
2200,01/05/25 09:20:54 AM,231.6,0.00,3.38,28.710,62.112,0.000
2201,01/05/25 09:35:54 AM,217.6,0.00,0.00,28.989,61.057,0.000
2202,01/05/25 09:50:54 AM,217.6,0.00,0.00,29.365,60.464,0.000
2203,01/05/25 10:05:54 AM,217.6,0.00,0.00,29.379,60.169,0.000
2204,01/05/25 10:20:54 AM,217.6,0.00,0.00,29.476,59.229,0.000
2205,01/05/25 10:35:54 AM,221.8,0.00,1.12,29.183,64.215,0.000
2206,01/05/25 10:50:54 AM,182.5,0.00,2.26,26.924,83.102,0.000
2207,01/05/25 11:05:54 AM,203.6,0.00,1.12,25.948,90.723,0.000
2208,01/05/25 11:20:54 AM,192.3,0.00,0.00,25.641,91.409,0.000
2209,01/05/25 11:35:54 AM,181.1,0.00,0.00,25.538,92.009,0.000
2210,01/05/25 11:50:54 AM,176.9,0.00,0.00,25.669,91.946,0.000
2211,01/05/25 12:05:54 PM,176.9,0.00,0.00,25.885,91.510,0.000
2212,01/05/25 12:20:54 PM,176.9,0.00,0.00,25.689,92.879,0.000
2213,01/05/25 12:35:54 PM,230.2,0.00,2.26,25.641,93.448,0.000
2214,01/05/25 12:50:54 PM,256.9,0.00,1.12,25.819,93.249,0.000
2215,01/05/25 01:05:54 PM,271.0,0.00,3.38,26.046,92.126,0.000
2216,01/05/25 01:20:54 PM,290.6,0.00,1.12,26.161,91.405,0.000
2217,01/05/25 01:35:54 PM,290.6,0.00,0.00,26.823,90.274,0.000
2218,01/05/25 01:50:54 PM,242.9,0.00,3.38,26.958,91.070,0.000
2219,01/05/25 02:05:54 PM,231.6,0.00,2.26,27.392,90.878,0.000
2220,01/05/25 02:20:54 PM,234.5,0.00,2.26,27.156,91.550,0.000
2221,01/05/25 02:35:54 PM,292.0,0.00,2.26,27.111,91.667,0.000
2222,01/05/25 02:50:54 PM,249.9,0.00,2.26,27.455,91.592,0.000
2223,01/05/25 03:05:54 PM,301.8,0.00,0.00,28.173,90.834,0.000
2224,01/05/25 03:20:54 PM,247.1,0.00,1.12,28.396,90.854,0.000
2225,01/05/25 03:35:54 PM,231.6,0.00,0.00,28.351,91.844,0.000
2226,01/05/25 03:50:54 PM,241.5,0.00,3.38,28.825,92.355,0.000
2227,01/05/25 04:05:54 PM,249.9,0.00,2.26,28.974,92.345,0.000
2228,01/05/25 04:20:54 PM,263.9,0.00,0.00,28.985,92.576,0.000
2229,01/05/25 04:35:54 PM,263.9,0.00,0.00,29.255,92.612,0.000
2230,01/05/25 04:50:54 PM,263.9,0.00,0.00,29.665,93.645,0.000
2231,01/05/25 05:05:54 PM,240.1,0.00,2.26,29.804,92.854,0.000
2232,01/05/25 05:20:54 PM,227.4,0.00,0.00,29.892,94.553,0.000
2233,01/05/25 05:35:54 PM,227.4,0.00,0.00,30.693,95.267,0.000
2234,01/05/25 05:50:54 PM,228.8,0.00,0.00,31.248,94.784,0.000
2235,01/05/25 06:05:54 PM,213.4,0.00,0.00,31.460,95.557,0.000
2236,01/05/25 06:20:54 PM,251.3,0.00,0.00,31.285,95.245,0.000
2237,01/05/25 06:35:54 PM,224.6,0.00,0.00,31.213,96.013,0.000
2238,01/05/25 06:50:54 PM,224.6,0.00,0.00,31.213,96.043,0.000
2239,01/05/25 07:05:54 PM,224.6,0.00,0.00,31.334,96.397,0.010
2240,01/05/25 07:20:54 PM,231.6,0.00,0.00,31.489,96.622,0.000
2241,01/05/25 07:35:54 PM,242.9,0.00,0.00,31.635,96.603,0.010
2242,01/05/25 07:50:54 PM,206.4,0.00,0.00,31.735,97.101,0.010
2243,01/05/25 08:05:54 PM,210.6,0.00,0.00,31.845,97.536,0.000
2244,01/05/25 08:20:54 PM,210.6,0.00,0.00,31.822,97.777,0.010
2245,01/05/25 08:35:54 PM,210.6,0.00,0.00,31.798,98.038,0.000
2246,01/05/25 08:50:54 PM,210.6,0.00,0.00,31.822,98.277,0.000
2247,01/05/25 09:05:54 PM,210.6,0.00,0.00,31.851,98.378,0.000
2248,01/05/25 09:20:54 PM,210.6,0.00,0.00,31.856,98.444,0.000
2249,01/05/25 09:35:54 PM,210.6,0.00,0.00,31.894,98.587,0.000
2250,01/05/25 09:50:54 PM,210.6,0.00,0.00,31.968,98.709,0.010
2251,01/05/25 10:05:54 PM,210.6,0.00,0.00,32.020,98.819,0.010
2252,01/05/25 10:20:54 PM,210.6,0.00,0.00,32.068,99.060,0.040
2253,01/05/25 10:35:54 PM,210.6,0.00,0.00,32.169,99.240,0.040
2254,01/05/25 10:50:54 PM,210.6,0.00,0.00,32.146,99.321,0.060
2255,01/05/25 11:05:54 PM,210.6,0.00,0.00,32.131,99.416,0.050
2256,01/05/25 11:20:54 PM,210.6,0.00,0.00,32.135,99.522,0.040
2257,01/05/25 11:35:54 PM,220.4,0.00,0.00,32.160,99.609,0.030
2258,01/05/25 11:50:54 PM,320.1,0.00,0.00,32.189,99.692,0.030
2259,01/06/25 12:05:54 AM,320.1,0.00,0.00,32.223,99.748,0.020
2260,01/06/25 12:20:54 AM,355.2,0.00,0.00,32.227,99.794,0.030
2261,01/06/25 12:35:54 AM,324.3,0.00,0.00,32.256,99.837,0.010
2262,01/06/25 12:50:54 AM,315.9,0.00,0.00,32.266,99.879,0.020
2263,01/06/25 01:05:54 AM,46.3,0.00,0.00,32.247,99.927,0.020
2264,01/06/25 01:20:54 AM,169.9,0.00,5.64,32.743,99.986,0.010
2265,01/06/25 01:35:54 AM,190.9,2.26,11.25,40.170,99.394,0.050
2266,01/06/25 01:50:54 AM,167.1,1.12,9.01,45.532,91.356,0.080
2267,01/06/25 02:05:54 AM,341.2,1.12,6.76,42.309,91.772,0.060
2268,01/06/25 02:20:54 AM,325.7,0.00,3.38,36.725,97.675,0.080
2269,01/06/25 02:35:54 AM,273.8,1.12,9.01,38.052,99.290,0.050
2270,01/06/25 02:50:54 AM,11.2,1.12,9.01,41.585,97.093,0.070
2271,01/06/25 03:05:54 AM,314.5,0.00,6.76,41.175,94.823,0.090
2272,01/06/25 03:20:54 AM,325.7,1.12,7.87,43.977,93.359,0.090
2273,01/06/25 03:35:54 AM,289.2,2.26,11.25,45.160,91.350,0.080
2274,01/06/25 03:50:54 AM,103.9,1.12,11.25,45.928,89.557,0.080
2275,01/06/25 04:05:54 AM,2.8,1.12,5.64,41.643,92.929,0.030
2276,01/06/25 04:20:54 AM,334.1,0.00,1.12,38.255,98.161,0.000
2277,01/06/25 04:35:54 AM,315.9,0.00,2.26,37.130,98.676,0.000
2278,01/06/25 04:50:54 AM,321.5,0.00,0.00,36.397,98.932,0.000
2279,01/06/25 05:05:54 AM,321.5,0.00,1.12,35.838,99.115,0.010
2280,01/06/25 05:20:54 AM,341.2,0.00,1.12,35.445,99.367,0.000
2281,01/06/25 05:35:54 AM,9.8,0.00,0.00,35.253,99.518,0.000
2282,01/06/25 05:50:54 AM,9.8,0.00,2.26,35.060,99.681,0.000
2283,01/06/25 06:05:54 AM,287.8,0.00,1.12,35.109,99.872,0.000
2284,01/06/25 06:20:54 AM,283.6,0.00,1.12,35.037,99.910,0.000
2285,01/06/25 06:35:54 AM,272.4,0.00,1.12,35.200,99.988,0.000
2286,01/06/25 06:50:54 AM,285.0,0.00,0.00,35.350,99.997,0.000
2287,01/06/25 07:05:54 AM,297.6,0.00,2.26,35.413,99.997,0.000
2288,01/06/25 07:20:54 AM,244.3,0.00,1.12,35.413,99.997,0.000
2289,01/06/25 07:35:54 AM,230.2,0.00,1.12,35.341,99.997,0.000
2290,01/06/25 07:50:54 AM,228.8,0.00,1.12,35.244,99.997,0.000
2291,01/06/25 08:05:54 AM,268.1,0.00,2.26,35.379,99.997,0.000
2292,01/06/25 08:20:54 AM,244.3,0.00,12.39,36.021,99.997,0.000
2293,01/06/25 08:35:54 AM,234.5,0.00,3.38,38.395,99.997,0.010
2294,01/06/25 08:50:54 AM,203.6,0.00,2.26,38.539,99.980,0.000
2295,01/06/25 09:05:54 AM,278.0,0.00,2.26,37.684,99.997,0.000
2296,01/06/25 09:20:54 AM,256.9,0.00,0.00,37.179,99.988,0.010
2297,01/06/25 09:35:54 AM,255.5,0.00,0.00,36.869,99.937,0.010
2298,01/06/25 09:50:54 AM,263.9,0.00,0.00,36.898,99.913,0.000
2299,01/06/25 10:05:54 AM,231.6,0.00,1.12,37.641,99.956,0.000
2300,01/06/25 10:20:54 AM,98.3,0.00,3.38,38.669,97.475,0.000
2301,01/06/25 10:35:54 AM,146.0,0.00,3.38,38.680,96.388,0.000
2302,01/06/25 10:50:54 AM,102.5,0.00,1.12,38.226,95.554,0.010
2303,01/06/25 11:05:54 AM,178.3,0.00,1.12,37.859,93.936,0.010
2304,01/06/25 11:20:54 AM,174.1,0.00,3.38,37.362,93.225,0.000
2305,01/06/25 11:35:54 AM,151.6,0.00,5.64,35.881,92.639,0.010
2306,01/06/25 11:50:54 AM,129.2,0.00,4.50,35.181,92.023,0.000
2307,01/06/25 12:05:54 PM,185.3,0.00,1.12,34.741,93.120,0.000
2308,01/06/25 12:20:54 PM,169.9,0.00,7.87,33.742,94.104,0.010
2309,01/06/25 12:35:54 PM,233.1,0.00,5.64,33.946,89.230,0.000
2310,01/06/25 12:50:54 PM,262.5,0.00,4.50,33.975,88.844,0.000
2311,01/06/25 01:05:54 PM,190.9,0.00,3.38,33.771,89.636,0.000
2312,01/06/25 01:20:54 PM,169.9,0.00,4.50,33.811,89.625,0.000
2313,01/06/25 01:35:54 PM,206.4,1.12,6.76,32.976,91.182,0.000
2314,01/06/25 01:50:54 PM,233.1,0.00,6.76,32.421,91.252,0.000
2315,01/06/25 02:05:54 PM,188.1,0.00,7.87,32.212,87.292,0.000
2316,01/06/25 02:20:54 PM,185.3,1.12,13.51,31.465,84.953,0.000
2317,01/06/25 02:35:54 PM,220.4,0.00,7.87,30.751,83.438,0.000
2318,01/06/25 02:50:54 PM,140.4,0.00,0.00,30.456,79.762,0.000
2319,01/06/25 03:05:54 PM,328.5,0.00,0.00,29.815,78.973,0.000
2320,01/06/25 03:20:54 PM,202.2,0.00,0.00,29.095,80.760,0.000
2321,01/06/25 03:35:54 PM,213.4,0.00,0.00,28.294,77.893,0.000
2322,01/06/25 03:50:54 PM,223.2,0.00,0.00,27.507,76.905,0.000
2323,01/06/25 04:05:54 PM,199.4,0.00,0.00,26.663,77.055,0.000
2324,01/06/25 04:20:54 PM,202.2,0.00,0.00,26.181,76.045,0.000
2325,01/06/25 04:35:54 PM,202.2,0.00,0.00,25.790,75.076,0.000
2326,01/06/25 04:50:54 PM,160.0,0.00,0.00,25.569,77.852,0.000
2327,01/06/25 05:05:54 PM,196.5,0.00,0.00,25.360,78.581,0.000
2328,01/06/25 05:20:54 PM,207.8,0.00,0.00,25.052,78.132,0.000
2329,01/06/25 05:35:54 PM,164.3,0.00,0.00,25.012,77.891,0.000
2330,01/06/25 05:50:54 PM,103.9,0.00,0.00,25.052,78.364,0.000
2331,01/06/25 06:05:54 PM,126.4,0.00,0.00,25.084,79.263,0.000
2332,01/06/25 06:20:54 PM,144.6,0.00,0.00,25.230,81.147,0.000
2333,01/06/25 06:35:54 PM,167.1,0.00,0.00,25.162,81.942,0.000
2334,01/06/25 06:50:54 PM,210.6,0.00,0.00,25.187,82.618,0.000
2335,01/06/25 07:05:54 PM,214.8,0.00,0.00,25.322,82.898,0.000
2336,01/06/25 07:20:54 PM,219.0,0.00,0.00,25.380,84.068,0.000
2337,01/06/25 07:35:54 PM,242.9,0.00,0.00,25.308,87.610,0.000
2338,01/06/25 07:50:54 PM,205.0,0.00,0.00,25.360,91.321,0.000
2339,01/06/25 08:05:54 PM,198.0,0.00,0.00,25.205,92.255,0.000
2340,01/06/25 08:20:54 PM,141.8,0.00,0.00,25.351,92.558,0.000
2341,01/06/25 08:35:54 PM,124.9,0.00,0.00,25.538,93.033,0.000
2342,01/06/25 08:50:54 PM,119.3,0.00,0.00,25.592,93.231,0.000
2343,01/06/25 09:05:54 PM,196.5,0.00,0.00,25.466,93.077,0.000
2344,01/06/25 09:20:54 PM,221.8,0.00,0.00,25.612,93.123,0.000
2345,01/06/25 09:35:54 PM,199.4,0.00,0.00,25.819,93.581,0.000
2346,01/06/25 09:50:54 PM,248.5,0.00,0.00,25.896,93.051,0.000
2347,01/06/25 10:05:54 PM,176.9,0.00,0.00,25.948,92.992,0.000
2348,01/06/25 10:20:54 PM,203.6,0.00,0.00,25.974,92.696,0.000
2349,01/06/25 10:35:54 PM,209.2,0.00,0.00,26.026,92.309,0.000
2350,01/06/25 10:50:54 PM,200.8,0.00,0.00,25.911,91.276,0.000
2351,01/06/25 11:05:54 PM,189.5,0.00,0.00,25.750,90.561,0.000
2352,01/06/25 11:20:54 PM,237.3,0.00,0.00,25.673,90.500,0.000
2353,01/06/25 11:35:54 PM,258.3,0.00,0.00,25.587,90.742,0.000
2354,01/06/25 11:50:54 PM,205.0,0.00,0.00,25.506,88.820,0.000
2355,01/07/25 12:05:54 AM,200.8,0.00,0.00,25.317,87.240,0.000
2356,01/07/25 12:20:54 AM,282.2,0.00,0.00,25.297,88.151,0.000
2357,01/07/25 12:35:54 AM,217.6,0.00,0.00,25.191,87.922,0.000
2358,01/07/25 12:50:54 AM,221.8,0.00,0.00,25.052,88.534,0.000
2359,01/07/25 01:05:54 AM,230.2,0.00,0.00,24.912,88.669,0.000
2360,01/07/25 01:20:54 AM,168.5,0.00,0.00,24.733,88.173,0.000
2361,01/07/25 01:35:54 AM,179.7,0.00,0.00,24.631,87.578,0.000
2362,01/07/25 01:50:54 AM,221.8,0.00,0.00,24.372,87.973,0.000
2363,01/07/25 02:05:54 AM,248.5,0.00,0.00,24.337,87.385,0.000
